X,Y,OBJECTID,METER_NUMBER,METER_TYPE,RateTimeLimits,Status,HC_METER,BIKERACK,DUAL_HEAD,MOTORCYCLE_METER,COMMENTS,strSegmentID,AssetID,GlobalID,StreetAddress
652193.208,894042.8588,122,106-4,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{6F840C26-3A35-4308-B871-E73259F3567C},27 E GARFIELD ST
652306.8495,893713.6507,124,106-43,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{B5908F70-4220-4E18-A963-280D8D0E0601},64 E MCKINLEY ST
652290.1828,893713.716,125,106-44,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{E805F4FF-4D22-4145-AC5D-EE8FB96FD2E6},60 E MCKINLEY ST
652217.0058,893726.1507,126,106-47,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{2412CF66-23D6-4522-A1BE-C80FF21BD974},38 E MCKINLEY ST
652199.9485,893726.4113,127,106-48,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{4B163B20-11A2-49D1-97BC-BE0606CA15C9},32 E MCKINLEY ST
652216.4658,894042.9105,128,106-5,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{807241CB-5D71-427B-8F7A-5C9E076669A5},35 E GARFIELD ST
652240.0718,894042.5055,129,106-6,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{875D598B-E1EC-4086-AA4F-2020D6A060EE},41 E GARFIELD ST
652424.2602,894347.9115,130,107-15,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{B9053EF4-B6D8-4C08-A14D-69B240AFCA5F},976 N 1ST ST
652423.6145,894326.5395,131,107-16,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{176317A1-A0FE-4EBD-865B-F45B546E70A4},970 N 1ST ST
652423.5828,894305.3705,132,107-17,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{A363B98C-4007-4C70-ABB8-B685662A4CD7},962 N 1ST ST
652422.9008,894289.2828,133,107-18,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{55D7C13C-390B-4B16-B332-420C296376E5},958 N 1ST ST
652423.0793,894271.9808,134,107-19,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun-ADA,Active,N,N,N,N,,,,{C441CD51-E639-4264-9DFD-19EEFC84E501},952 N 1ST ST
652422.4095,894169.037,135,107-23,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Active as of 7/14/21 SV,,,{7D6A1DA2-A809-4CE4-A532-97FF39E8AB54},918 N 1ST ST
652422.2975,894153.1507,136,107-24,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Active as of 7/14/21 SV,,,{15418E32-21C9-4642-87A1-A6F2454D2282},914 N 1ST ST
652422.2422,894137.6177,137,107-25,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Active as of 7/14/21 SV,,,{E1B4E5A4-96A7-4CFD-AC63-4527AA37E4EE},908 N 1ST ST
652422.4448,894121.7608,138,107-26,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{3D9B2BFF-5B68-4E44-A64A-1A5A41CE191F},904 N 1ST ST
652368.2185,894093.0847,139,107-28,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{5EEE5B8F-E429-47AE-84C9-09414D70CDF9},82 E GARFIELD ST
652346.3435,894093.0847,140,107-29,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{F83F1403-C0FC-4452-B449-766CD86F79C3},76 E GARFIELD ST
652320.1282,894093.7793,141,107-30,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{8BF59A61-8321-4853-81D3-30E5C43BAEF1},66 E GARFIELD ST
652303.4615,894094.1268,142,107-31,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{15C495A3-1106-4F11-8BFB-56075F23FD5B},62 E GARFIELD ST
652287.316,894094.1262,143,107-32,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{ECD86024-E4EB-40AA-8F88-FB01BA6BC922},56 E GARFIELD ST
652227.9405,894103.8488,144,107-35,SSCCM,Loading Zone 4hr Max,Active,N,N,N,N,,,,{226AC01C-C14C-46EB-A952-49C2A61C740D},38 E GARFIELD ST
652188.3573,894103.1543,145,107-37,SSCCM,Loading Zone 4hr Max,Active,N,N,N,N,,,,{634322CD-FEB2-492B-82E2-76FFD082A438},26 E GARFIELD ST
652713.5285,894420.795,146,108-11,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun-ADA,Active,Y,N,N,N,,,,{6F24E83B-9C23-45C3-9F25-3B22B4D7D418},167 E ROOSEVELT ST
652735.4035,894420.9253,147,108-12,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{58B564D7-A516-4F2F-BE90-950F3BD0740F},173 E ROOSEVELT ST
652757.539,894420.795,148,108-13,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{76847EC2-6DBC-4B98-B3D9-966C6E66FACE},181 E ROOSEVELT ST
652774.987,894421.0555,149,108-14,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{1FF6CAB9-F29B-4A17-94F4-FEBE44E30B77},187 E ROOSEVELT ST
652828.2422,894352.1753,150,108-16,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{05CEF9B0-DF94-4386-9A7F-85BCB68261F6},980 N 2ND ST
652828.112,894224.1805,151,108-22,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{706FA496-802F-4158-BBAB-BE14C2BFCC1E},938 N 2ND ST
652829.0232,894201.6545,152,108-23,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{54639650-596E-49DC-997A-040737085FB6},930 N 2ND ST
652828.3725,894186.1598,153,108-24,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{32AF87CA-6644-4681-93C4-1272ECF50EB4},926 N 2ND ST
652772.4103,894090.4108,154,108-28,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{358DDD0F-FAD2-4296-BD23-75F81E06228D},184 E GARFIELD ST
652750.956,894090.3113,155,108-29,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{DC2D174F-B6E6-4908-8388-300BD7EA2564},178 E GARFIELD ST
652549.0755,894421.9235,156,108-3,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{ADC058C1-8BF0-49A2-8F1B-990E9EAC985F},117 E ROOSEVELT ST
652728.7048,894091.1233,157,108-30,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{F3F807F8-741E-46FA-A117-B718EA75E160},172 E GARFIELD ST
652707.0298,894090.511,158,108-31,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{CF2E635A-5D9B-432C-9FCE-E868B324C395},164 E GARFIELD ST
652690.0653,894090.574,159,108-32,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{5CB98FC5-40D3-49C2-8EFD-3B12C223CFED},160 E GARFIELD ST
652595.9072,894090.8038,160,108-37,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{B63C7BD3-67EB-4162-87CA-A4ACE62CA3BE},130 E GARFIELD ST
652574.0322,894091.1945,161,108-38,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{17E67321-65E8-44E0-B4AD-03A0E470C5C4},124 E GARFIELD ST
652553.0685,894091.1945,162,108-39,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{D5F4F9F6-505B-4987-93A8-7C66C23162DA},118 E GARFIELD ST
652570.8635,894421.75,163,108-4,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{3534A7E8-517D-42F9-BEFF-995B2FD2C6C3},123 E ROOSEVELT ST
652536.5322,894091.585,164,108-40,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Active as of 7/14/21 SV,,,{8490A276-286C-475F-9FA5-F6114EA45B4C},112 E GARFIELD ST
652489.8655,894151.8802,165,108-42,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,Y,N,N,N,Active as of 7/14/21 SV,,,{9D96AC73-7A0F-49DF-922B-AEE31E734BBC},915 N 1ST ST
652490.5597,894174.3108,166,108-43,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Active as of 7/14/21 SV,,,{DA52FAA9-F1E1-47B3-A181-7669283E9848},921 N 1ST ST
652490.2822,894196.394,167,108-44,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Active as of 7/14/21 SV,,,{DE298857-64F8-4884-A4D6-8D52D91501BE},929 N 1ST ST
652489.8655,894219.1023,168,108-45,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun-ADA,Active,N,N,N,N,Active as of 7/14/21 SV,,,{C5E5BBCB-2100-4E43-8D62-68C5E406ED29},937 N 1ST ST
652587.7908,894421.4895,171,108-5,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{D4FDCABF-D34D-429D-85A1-9DB63DF1ED26},129 E ROOSEVELT ST
652490.8027,894335.8038,172,108-51,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Active as of 7/14/21 SV,,,{30644086-3752-4987-9EDD-8D60A8A3D11D},973 N 1ST ST
652490.2822,894356.1163,173,108-52,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Active as of 7/14/21 SV,,,{6CB53693-60D0-4329-B927-787451DBA767},981 N 1ST ST
652490.5423,894371.7413,174,108-53,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Active as of 7/14/21 SV,,,{5101825B-190F-46CA-B3A1-93188BEC3980},985 N 1ST ST
652747.598,894050.2842,175,109-10,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{9531D6AF-1454-4409-B9DD-BAEBCDB711B5},177 E GARFIELD ST
652770.192,894050.2683,176,109-11,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{0E9C84C9-0F9E-4511-90DA-DC7D3B153081},185 E GARFIELD ST
652784.8208,894050.447,177,109-12,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{5B2675C7-A681-4E7E-B78B-C647F7723C4C},189 E GARFIELD ST
652827.502,893991.916,178,109-15,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{857B92ED-A701-4B39-9ECF-B1D1EB168AD3},886 N 2ND ST
652827.849,893974.482,179,109-16,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{7787618E-2626-4E5A-A39C-66445676A426},880 N 2ND ST
652827.777,893847.4747,181,109-22,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{DCD329E3-4A60-4DC5-9BE3-C263CFF93F36},838 N 2ND ST
652827.5168,893827.683,182,109-23,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{F994501F-9404-44A9-B4F2-291538DC3263},832 N 2ND ST
652826.9957,893804.7665,183,109-24,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{1DA3ABF0-1290-4446-963D-957A39B19E41},824 N 2ND ST
652827.5168,893783.152,184,109-25,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{BE7FB210-0A2E-43FE-B8CE-9CB75A1A655B},818 N 2ND ST
652827.777,893760.756,185,109-26,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{EFD2CA30-7789-46EC-8B54-C3B903A1B41B},810 N 2ND ST
652827.5168,893746.433,186,109-27,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{421E4036-A9B8-410B-A8DE-2459990164E1},806 N 2ND ST
652766.579,893709.9747,187,109-29,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{5016B7C0-03A7-4E5F-84E1-71815AEB74F2},182 E MCKINLEY ST
652744.9645,893710.4955,189,109-30,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{3117AADE-4645-4248-9B9A-F42D94EF18D5},176 E MCKINLEY ST
652724.1313,893709.7142,190,109-31,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{EA835419-E58B-4EBC-A063-2D58AFB8EDCD},170 E MCKINLEY ST
652702.2563,893710.2353,191,109-32,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{902BE43C-CBE8-461D-99BC-6B2C8CB529A9},164 E MCKINLEY ST
652685.5895,893711.277,192,109-33,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{223C01E1-74DA-4422-AB4E-836EF9C85293},158 E MCKINLEY ST
652581.6835,894052.4225,193,109-4,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{E3865D12-F92F-404F-85AC-64D935F1D37F},127 E GARFIELD ST
652489.7738,893830.309,194,109-45,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Active as of 7/14/21 SV,,,{BFB75D86-30AC-4995-845A-E984B0CAB6AC},833 N 1ST ST
652489.7738,893852.252,195,109-46,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Active as of 7/14/21 SV,,,{98D883C5-7968-442A-8BF5-6176327BC668},841 N 1ST ST
652489.8785,893874.7185,196,109-47,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Active as of 7/14/21 SV,,,{6DE8CFC3-B3B3-4E71-BD4B-5AEDA224DDDD},847 N 1ST ST
652489.1328,893894.5015,197,109-48,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,Y,N,N,Active as of 7/14/21 SV,,,{AC4A6764-8B0C-4411-BC8E-EB408B30ACA9},853 N 1ST ST
652488.266,893912.12,198,109-49,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,Y,N,N,N,Active as of 7/14/21 SV,,,{DD648AAE-89BF-46AA-BE01-18E93128FE4E},859 N 1ST ST
652608.7668,894052.683,199,109-5,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{28388319-E481-41E7-8440-11D4FE1E8402},135 E GARFIELD ST
652488.4605,893949.2188,200,109-50,SSCCM,$1.50/hr 4hr max 8A-10P Mon-Sun-ADA,Active,Y,N,N,N,,,,{DE3CEFF0-A1CA-4B5B-B37E-9C077FAEF1FC},871 N 1ST ST
652486.8528,893967.9483,201,109-52,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{0C88B879-021D-4B4A-ADE5-A4729635B049},877 N 1ST ST
652486.8758,893983.418,202,109-53,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{1B16AA88-C16E-4CE5-B1B5-53840447E1CF},883 N 1ST ST
652486.0955,894008.6598,203,109-54,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{223287B3-5DB6-4D49-92E5-F00B82C6A584},891 N 1ST ST
652630.1207,894052.162,204,109-6,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{ACB90D35-6B9C-42FD-ADC8-FC27386F2E6E},141 E GARFIELD ST
652706.5095,893671.6067,205,110-10,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{575B0670-C3F5-478B-8EAB-F1067DB6399D},165 E MCKINLEY ST
652728.0375,893671.7802,206,110-11,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{7E27284E-9BE0-4F6E-9ABB-77F2F40D4EA6},173 E MCKINLEY ST
652749.3918,893671.2595,207,110-12,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{66280B0C-ADFF-4605-861C-A8B04C6DE78E},179 E MCKINLEY ST
652771.2668,893671.086,208,110-13,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{DC9BF633-3569-468A-8B37-AB7BC807CBF7},185 E MCKINLEY ST
652789.1485,893670.912,209,110-14,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{8498A6EB-62F3-4DD2-8704-8B235116C9EF},191 E MCKINLEY ST
652827.3428,893611.711,210,110-15,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{766A09DE-2769-4FC8-B5EA-FAD73430F71F},784 N 2ND ST
652828.0375,893594.6968,211,110-16,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{40FA931B-4E35-4993-9FC7-F32807AB2528},780 N 2ND ST
652828.0375,893530.461,212,110-19,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{5538B9FA-3AE8-47FB-B45D-8AF928274F7C},758 N 2ND ST
652827.8205,893511.7975,213,110-20,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{1662BB16-61AC-4BD1-97C7-5F0E3163AA47},752 N 2ND ST
652828.6702,893487.9263,214,110-21,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{02BCEF01-5BE8-4992-88F2-D1931868023D},744 N 2ND ST
652826.9345,893467.7437,215,110-22,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{9080DA7F-73BA-4D06-91A5-FE15BC6E02BA},738 N 2ND ST
652827.5853,893448.4295,216,110-23,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{A9794915-DFD0-42F0-8126-4769625F34E3},732 N 2ND ST
652827.1152,893385.6765,217,110-26,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{5D2AFA83-33A6-48A7-82B2-AFC313BB0279},710 N 2ND ST
652826.898,893368.0985,218,110-27,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{31E85884-3524-4504-8D3C-D3F9274933BE},706 N 2ND ST
652767.203,893334.8438,219,110-28,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{62BF292C-E8CF-436C-B149-09175AA93EB7},184 E PIERCE ST
652744.8698,893334.8438,220,110-29,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{946A45CC-559D-40F9-A1C6-ACAC016CAEFE},178 E PIERCE ST
652566.0585,893673.256,221,110-3,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{1D1A4663-D9C8-4676-A350-B4141509F521},123 E MCKINLEY ST
652724.4028,893335.1268,222,110-30,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{EE1F5E9C-EB58-499E-A01D-CC70E611F1C5},170 E PIERCE ST
652702.4383,893334.9755,223,110-31,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{4A9B4F79-7A31-44CC-9958-971B996D2063},164 E PIERCE ST
652686.2505,893335.258,224,110-32,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{626B6489-E361-4171-9E3A-498D23CF777E},158 E PIERCE ST
652579.251,893334.695,225,110-37,SSCCM,$1.50/hr 1hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{6577AF5B-EF33-428F-BC7D-CD9AB2F35323},124 E PIERCE ST
652557.6557,893334.262,226,110-38,SSCCM,$1.50/hr 1hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{BF4D0598-B90E-48EF-AAF4-D6309267F206},118 E PIERCE ST
652540.753,893334.306,227,110-39,SSCCM,$1.50/hr 1hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{6A03FB50-7F50-4F21-978C-5B27085B4FFF},112 E PIERCE ST
652587.4125,893672.4747,228,110-4,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{4BCBB524-315B-4607-BD9B-852979922EA7},129 E MCKINLEY ST
652486.357,893399.0857,229,110-41,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,Y,N,N,,,,{E4531EEA-25C4-4A2C-AB35-227B53964671},715 N 1ST ST
652486.474,893420.2053,230,110-42,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,Y,N,N,,,,{9D6CE313-95A1-4B18-871C-32F02DB74CCB},723 N 1ST ST
652486.939,893441.2807,231,110-43,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{0F0EFADB-E6EC-42D5-9CA9-4EDA11619F30},729 N 1ST ST
652487.099,893456.237,232,110-44,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,Y,,,,{7997061C-AAF2-4BB5-A580-A66975F0D41F},735 N 1ST ST
652486.812,893500.0388,233,110-46,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,Y,N,N,,,,{95E12FCD-EBCD-4F85-8BB1-FF472755F199},749 N 1ST ST
652486.972,893520.9857,234,110-47,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{30CD3615-55BC-44F2-A421-5ED046AC563F},755 N 1ST ST
652486.872,893543.9277,235,110-48,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{20B896E0-F341-41B7-85F2-856358C6D754},763 N 1ST ST
652488.7098,893559.9368,236,110-49,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,Y,,,,{3F1CB27B-B277-4945-8800-011830C59E02},767 N 1ST ST
652610.329,893672.4747,237,110-5,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{8241DA14-3C71-4D66-9BD5-4D5488FFE91C},135 E MCKINLEY ST
652489.2173,893613.0002,238,110-52,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{88FBBDAB-94F9-4805-BAC1-BF5198F2BB4D},785 N 1ST ST
652488.2495,893632.028,239,110-53,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,Y,,,,{7A46CCEF-1D45-4336-B169-83FCCC9F19A4},791 N 1ST ST
652627.2563,893672.2142,240,110-6,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{ABCCBC7C-DA24-4341-8A27-0C18BC49B214},141 E MCKINLEY ST
652776.985,893285.9588,241,111-13,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{24B470DB-A2A5-4B06-8F0B-1AC22FEB42C5},189 E PIERCE ST
652491.273,893189.7013,242,111-49,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{55F04485-7215-4950-B21A-AF418FB0CF76},671 N 1ST ST
652491.5643,893211.3853,243,111-50,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{5DC89434-C3C2-47F4-A961-6802F601A149},677 N 1ST ST
652491.334,893228.208,244,111-51,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{0F58769C-B314-4809-A445-B51424BE435C},683 N 1ST ST
652490.528,893247.9915,245,111-52,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,Y,,,,{070001C1-C29F-4F31-B909-97FB306A4922},689 N 1ST ST
652645.9085,893288.042,246,111-7,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{AE58242A-6DF9-4216-86F5-2AFC8F8B7F02},147 E PIERCE ST
652828.32,892844.4695,247,112-15,SSCCM,"ASU $1.50/hr 1hr 8A-4P Mon-Thur, 8a-10p Fri-Sun & 6hr 4P-10P Mon-Thur",Active,N,N,N,N,,,,{6E031D11-7A8B-40CB-BFC8-3D1B19D0E913},582 N 2ND ST
652828.525,892823.1095,248,112-16,SSCCM,"ASU $1.50/hr 1hr 8A-4P Mon-Thur, 8a-10p Fri-Sun & 6hr 4P-10P Mon-Thur",Active,N,N,N,N,,,,{AD6C47F4-AEB9-4ABE-BE4E-89CB3583AE15},576 N 2ND ST
652828.7252,892801.1493,249,112-17,SSCCM,"ASU $1.50/hr 1hr 8A-4P Mon-Thur, 8a-10p Fri-Sun & 6hr 4P-10P Mon-Thur",Active,N,N,N,N,,,,{FF1081E3-32F8-418A-AEF0-6840B3B09D17},568 N 2ND ST
652828.8133,892784.6173,250,112-18,SSCCM,"ASU $1.50/hr 1hr 8A-4P Mon-Thur, 8a-10p Fri-Sun & 6hr 4P-10P Mon-Thur",Active,N,N,N,N,,,,{BB91D1AD-77BC-407F-9919-22DE0C8AE83E},562 N 2ND ST
652828.7158,892766.631,251,112-19,SSCCM,"ASU $1.50/hr 1hr 8A-4P Mon-Thur, 8a-10p Fri-Sun & 6hr 4P-10P Mon-Thur",Active,N,N,N,N,,,,{B2C0C427-FD95-4840-A1AC-ABE122BC2746},556 N 2ND ST
652827.0318,892664.1142,252,112-21,SSCCM,"ASU $1.50/hr 1hr 8A-4P Mon-Thur, 8a-10p Fri-Sun & 6hr 4P-10P Mon-Thur",Active,N,N,N,N,,,,{62FAA138-C207-4206-8013-EA76DFD69DE3},522 N 2ND ST
